code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,is_attrition,date_registration,module_presentation_length,early_assessment_count_expected,early_assessment_weight_expected,assessment_submission_count_early,assessment_score_mean_early,assessment_score_std_early,assessment_score_max_early,assessment_score_min_early,assessment_weighted_score_sum_early,assessment_mean_submission_delay_early,assessment_late_submission_count_early,assessment_banked_count_early,assessment_type_count_cma_early,assessment_type_count_tma_early,vle_total_clicks_early,vle_event_count_early,vle_active_days_early,vle_unique_sites_early,vle_clicks_dataplus_early,vle_clicks_dualpane_early,vle_clicks_externalquiz_early,vle_clicks_forumng_early,vle_clicks_glossary_early,vle_clicks_homepage_early,vle_clicks_htmlactivity_early,vle_clicks_oucollaborate_early,vle_clicks_oucontent_early,vle_clicks_ouelluminate_early,vle_clicks_ouwiki_early,vle_clicks_page_early,vle_clicks_questionnaire_early,vle_clicks_quiz_early,vle_clicks_repeatactivity_early,vle_clicks_resource_early,vle_clicks_sharedsubpage_early,vle_clicks_subpage_early,vle_clicks_url_early,assessment_submission_ratio_early,assessment_weighted_score_ratio_early,registration_lead_days
AAA,2013J,155854,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,0,-54.0,268,2,30.0,2.0,80.5,2.1213203435596424,82.0,79.0,24.0,-1.0,0.0,0.0,0.0,2.0,1589.0,343.0,69.0,44.0,4.0,0.0,0.0,376.0,0.0,369.0,0.0,2.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,25.0,5.0,1.0,0.8,54.0
AAA,2013J,155984,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,1,-64.0,268,2,30.0,1.0,85.0,0.0,85.0,85.0,8.5,0.0,0.0,0.0,0.0,1.0,709.0,183.0,30.0,38.0,1.0,0.0,0.0,196.0,0.0,136.0,0.0,2.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,69.0,25.0,0.5,0.2833333333333333,64.0
AAA,2013J,157568,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0,-52.0,268,2,30.0,2.0,80.0,1.4142135623730951,81.0,79.0,24.1,5.5,1.0,0.0,0.0,2.0,599.0,148.0,32.0,30.0,0.0,0.0,0.0,17.0,0.0,135.0,0.0,1.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,60.0,37.0,1.0,0.8033333333333333,52.0
AAA,2013J,159954,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,1,-46.0,268,2,30.0,2.0,66.5,2.1213203435596424,68.0,65.0,20.1,3.5,1.0,0.0,0.0,2.0,872.0,252.0,50.0,39.0,0.0,0.0,0.0,150.0,1.0,197.0,0.0,2.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,62.0,33.0,1.0,0.67,46.0
AAA,2013J,164259,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,0,-64.0,268,2,30.0,2.0,70.0,16.97056274847714,82.0,58.0,19.799999999999997,-1.0,0.0,0.0,0.0,2.0,122.0,54.0,13.0,18.0,0.0,0.0,0.0,6.0,0.0,27.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,1.0,0.6599999999999999,64.0
AAA,2013J,167906,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,0,-117.0,268,2,30.0,2.0,59.0,1.4142135623730951,60.0,58.0,17.6,0.0,0.0,0.0,0.0,2.0,682.0,217.0,41.0,35.0,1.0,0.0,0.0,172.0,0.0,185.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,43.0,28.0,1.0,0.5866666666666667,117.0
AAA,2013J,168936,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,0,-32.0,268,2,30.0,2.0,77.5,2.1213203435596424,79.0,76.0,23.4,0.0,0.0,0.0,0.0,2.0,318.0,120.0,14.0,26.0,0.0,0.0,0.0,117.0,0.0,63.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,5.0,1.0,0.7799999999999999,32.0
AAA,2013J,172112,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,0,-50.0,268,2,30.0,2.0,63.5,4.949747468305833,67.0,60.0,19.4,7.0,1.0,0.0,0.0,2.0,506.0,210.0,40.0,39.0,0.0,0.0,0.0,77.0,1.0,96.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,67.0,33.0,1.0,0.6466666666666666,50.0
AAA,2013J,172797,F,Ireland,A Level or Equivalent,,35-55,0,60,N,Pass,0,-45.0,268,2,30.0,2.0,57.0,4.242640687119285,60.0,54.0,16.8,-1.0,0.0,0.0,0.0,2.0,299.0,98.0,16.0,31.0,0.0,0.0,0.0,22.0,0.0,80.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,56.0,11.0,1.0,0.56,45.0
AAA,2013J,174782,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,Pass,0,-162.0,268,2,30.0,2.0,81.0,2.8284271247461903,83.0,79.0,24.1,-2.0,0.0,0.0,0.0,2.0,2527.0,605.0,80.0,52.0,3.0,0.0,0.0,1105.0,0.0,519.0,0.0,3.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,140.0,70.0,1.0,0.8033333333333333,162.0
AAA,2013J,175392,M,North Region,HE Qualification,,35-55,0,60,N,Pass,0,-195.0,268,2,30.0,2.0,79.5,7.7781745930520225,85.0,74.0,23.3,-2.0,0.0,0.0,0.0,2.0,2119.0,545.0,72.0,73.0,3.0,0.0,0.0,889.0,0.0,426.0,0.0,0.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,102.0,54.0,1.0,0.7766666666666667,195.0
AAA,2013J,175932,M,North Western Region,HE Qualification,70-80%,35-55,0,60,N,Pass,0,-92.0,268,2,30.0,2.0,74.5,2.1213203435596424,76.0,73.0,22.2,1.0,1.0,0.0,0.0,2.0,1397.0,256.0,51.0,37.0,0.0,0.0,0.0,170.0,0.0,228.0,0.0,0.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,102.0,15.0,1.0,0.74,92.0
AAA,2013J,175991,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,180,N,Fail,0,-57.0,268,2,30.0,1.0,51.0,0.0,51.0,51.0,5.1,-4.0,0.0,0.0,0.0,1.0,101.0,26.0,8.0,12.0,0.0,0.0,0.0,8.0,0.0,24.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.5,0.16999999999999998,57.0
AAA,2013J,180753,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,0,-64.0,268,2,30.0,2.0,60.0,1.4142135623730951,61.0,59.0,17.9,-1.0,0.0,0.0,0.0,2.0,906.0,325.0,58.0,38.0,0.0,0.0,0.0,349.0,0.0,153.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,30.0,1.0,0.5966666666666666,64.0
AAA,2013J,181316,F,South West Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,1,-39.0,268,2,30.0,1.0,76.0,0.0,76.0,76.0,7.6,1.0,1.0,0.0,0.0,1.0,487.0,145.0,20.0,37.0,1.0,0.0,0.0,151.0,1.0,53.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,27.0,5.0,0.5,0.2533333333333333,39.0
AAA,2013J,183096,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,-128.0,268,2,30.0,2.0,55.0,2.8284271247461903,57.0,53.0,16.3,1.5,1.0,0.0,0.0,2.0,992.0,260.0,51.0,46.0,0.0,0.0,0.0,141.0,0.0,190.0,0.0,0.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,84.0,43.0,1.0,0.5433333333333333,128.0
AAA,2013J,183947,M,London Region,A Level or Equivalent,10-20,0-35,0,180,N,Pass,0,-32.0,268,2,30.0,2.0,50.0,24.041630560342615,67.0,33.0,13.3,0.0,0.0,0.0,0.0,2.0,365.0,142.0,19.0,35.0,0.0,0.0,0.0,94.0,0.0,73.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,25.0,2.0,1.0,0.44333333333333336,32.0
AAA,2013J,184271,M,South West Region,HE Qualification,80-90%,35-55,0,170,N,Pass,0,-74.0,268,2,30.0,2.0,63.5,2.1213203435596424,65.0,62.0,18.9,-1.0,0.0,0.0,0.0,2.0,711.0,242.0,64.0,50.0,7.0,0.0,0.0,116.0,1.0,172.0,0.0,1.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,28.0,6.0,1.0,0.63,74.0
AAA,2013J,185439,M,London Region,HE Qualification,10-20,0-35,0,120,N,Fail,0,-12.0,268,2,30.0,1.0,74.0,0.0,74.0,74.0,7.4,5.0,1.0,0.0,0.0,1.0,427.0,99.0,15.0,36.0,0.0,0.0,0.0,39.0,1.0,75.0,0.0,4.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,41.0,1.0,0.5,0.24666666666666667,12.0
AAA,2013J,186149,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,0,-109.0,268,2,30.0,2.0,83.0,2.8284271247461903,85.0,81.0,24.7,14.0,2.0,0.0,0.0,2.0,1197.0,284.0,41.0,88.0,4.0,0.0,0.0,305.0,2.0,208.0,0.0,11.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,67.0,41.0,1.0,0.8233333333333334,109.0
AAA,2013J,187100,M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,0,-136.0,268,2,30.0,2.0,89.0,1.4142135623730951,90.0,88.0,26.8,-2.0,0.0,0.0,0.0,2.0,3985.0,776.0,83.0,56.0,0.0,0.0,0.0,1592.0,0.0,919.0,0.0,0.0,966.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,337.0,162.0,1.0,0.8933333333333333,136.0
AAA,2013J,188278,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,120,N,Withdrawn,1,-57.0,268,2,30.0,1.0,76.0,0.0,76.0,76.0,7.6,0.0,0.0,0.0,0.0,1.0,1434.0,393.0,49.0,41.0,0.0,0.0,0.0,330.0,0.0,360.0,0.0,3.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,136.0,62.0,0.5,0.2533333333333333,57.0
AAA,2013J,189879,M,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0,-180.0,268,2,30.0,2.0,80.5,6.363961030678928,85.0,76.0,24.6,3.0,1.0,0.0,0.0,2.0,718.0,162.0,32.0,41.0,6.0,0.0,0.0,204.0,0.0,171.0,0.0,1.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,36.0,1.0,0.8200000000000001,180.0
AAA,2013J,192183,F,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,0,-62.0,268,2,30.0,2.0,70.5,6.363961030678928,75.0,66.0,20.7,2.0,1.0,0.0,0.0,2.0,1154.0,305.0,66.0,46.0,1.0,0.0,0.0,119.0,0.0,282.0,0.0,0.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,103.0,66.0,1.0,0.69,62.0
AAA,2013J,195262,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,1,-45.0,268,2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,137.0,22.0,43.0,0.0,0.0,0.0,134.0,0.0,117.0,0.0,0.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,35.0,22.0,0.0,0.0,45.0
AAA,2013J,200860,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,0,-54.0,268,2,30.0,2.0,63.5,7.7781745930520225,69.0,58.0,18.5,-1.0,0.0,0.0,0.0,2.0,318.0,153.0,35.0,34.0,0.0,0.0,0.0,81.0,0.0,112.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,47.0,2.0,1.0,0.6166666666666667,54.0
AAA,2013J,202635,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,1,-73.0,268,2,30.0,2.0,69.0,1.4142135623730951,70.0,68.0,20.8,8.5,2.0,0.0,0.0,2.0,1062.0,226.0,33.0,37.0,0.0,0.0,0.0,468.0,0.0,220.0,0.0,8.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,36.0,6.0,1.0,0.6933333333333334,73.0
AAA,2013J,205350,M,South West Region,HE Qualification,80-90%,35-55,0,60,N,Pass,0,-68.0,268,2,30.0,2.0,67.0,11.313708498984761,75.0,59.0,19.3,0.0,0.0,0.0,0.0,2.0,967.0,295.0,47.0,64.0,1.0,0.0,0.0,286.0,0.0,194.0,0.0,3.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,67.0,26.0,1.0,0.6433333333333333,68.0
AAA,2013J,205719,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Fail,0,-51.0,268,2,30.0,2.0,65.0,2.8284271247461903,67.0,63.0,19.3,2.0,1.0,0.0,0.0,2.0,273.0,79.0,15.0,28.0,0.0,0.0,0.0,9.0,0.0,50.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,7.0,1.0,0.6433333333333333,51.0
AAA,2013J,227499,F,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Distinction,0,-169.0,268,2,30.0,2.0,83.5,0.7071067811865476,84.0,83.0,25.0,-0.5,0.0,0.0,0.0,2.0,1493.0,387.0,67.0,52.0,2.0,0.0,0.0,684.0,0.0,286.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,54.0,60.0,1.0,0.8333333333333334,169.0
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,0,-172.0,268,2,30.0,2.0,65.0,2.8284271247461903,67.0,63.0,19.7,-0.5,0.0,0.0,0.0,2.0,815.0,213.0,35.0,35.0,0.0,0.0,0.0,174.0,0.0,132.0,0.0,1.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8.0,1.0,0.6566666666666666,172.0
AAA,2013J,228082,M,London Region,HE Qualification,60-70%,0-35,0,60,N,Pass,0,-31.0,268,2,30.0,2.0,63.0,7.0710678118654755,68.0,58.0,19.4,0.0,0.0,0.0,0.0,2.0,103.0,51.0,14.0,10.0,0.0,0.0,0.0,25.0,0.0,23.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.6466666666666666,31.0
AAA,2013J,228222,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,0,-108.0,268,2,30.0,2.0,58.0,18.384776310850235,71.0,45.0,16.1,3.5,1.0,0.0,0.0,2.0,197.0,79.0,15.0,26.0,0.0,0.0,0.0,28.0,0.0,63.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,15.0,1.0,0.5366666666666667,108.0
AAA,2013J,229179,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0,-165.0,268,2,30.0,2.0,66.0,2.8284271247461903,68.0,64.0,20.0,0.0,0.0,0.0,0.0,2.0,364.0,91.0,21.0,30.0,0.0,0.0,0.0,54.0,0.0,78.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,31.0,6.0,1.0,0.6666666666666666,165.0
AAA,2013J,229361,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0,-58.0,268,2,30.0,2.0,78.5,3.5355339059327378,81.0,76.0,23.299999999999997,-1.0,0.0,0.0,0.0,2.0,400.0,122.0,41.0,23.0,0.0,0.0,0.0,5.0,0.0,95.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,18.0,1.0,0.7766666666666666,58.0
AAA,2013J,231554,M,London Region,A Level or Equivalent,40-50%,0-35,0,240,N,Pass,0,-29.0,268,2,30.0,2.0,71.0,12.727922061357855,80.0,62.0,20.4,0.0,0.0,0.0,0.0,2.0,986.0,211.0,39.0,33.0,1.0,0.0,0.0,191.0,0.0,171.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,4.0,1.0,0.6799999999999999,29.0
AAA,2013J,235507,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,N,Withdrawn,1,-79.0,268,2,30.0,1.0,65.0,0.0,65.0,65.0,6.5,-1.0,0.0,0.0,0.0,1.0,190.0,71.0,21.0,24.0,0.0,0.0,0.0,6.0,0.0,34.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,3.0,0.5,0.21666666666666667,79.0
AAA,2013J,236284,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,Pass,0,2.0,268,2,30.0,2.0,84.5,0.7071067811865476,85.0,84.0,25.3,2.0,1.0,0.0,0.0,2.0,191.0,61.0,14.0,20.0,0.0,0.0,0.0,3.0,0.0,31.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,4.0,1.0,0.8433333333333334,0.0
AAA,2013J,238007,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Pass,0,-151.0,268,2,30.0,2.0,78.0,7.0710678118654755,83.0,73.0,22.9,0.0,0.0,0.0,0.0,2.0,710.0,252.0,58.0,49.0,0.0,0.0,0.0,84.0,3.0,156.0,0.0,0.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,49.0,24.0,1.0,0.7633333333333333,151.0
AAA,2013J,240712,M,London Region,HE Qualification,80-90%,0-35,0,80,N,Pass,0,-45.0,268,2,30.0,2.0,81.5,0.7071067811865476,82.0,81.0,24.4,0.0,0.0,0.0,0.0,2.0,113.0,47.0,11.0,19.0,0.0,0.0,0.0,10.0,0.0,25.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,2.0,1.0,0.8133333333333332,45.0
AAA,2013J,240884,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0,-47.0,268,2,30.0,2.0,64.0,14.142135623730951,74.0,54.0,18.200000000000003,-1.0,0.0,0.0,0.0,2.0,220.0,80.0,13.0,28.0,0.0,0.0,0.0,28.0,0.0,38.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,47.0,4.0,1.0,0.6066666666666668,47.0
AAA,2013J,241649,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Pass,0,-50.0,268,2,30.0,2.0,75.5,13.435028842544403,85.0,66.0,21.7,-7.5,0.0,0.0,0.0,2.0,1011.0,270.0,57.0,48.0,0.0,0.0,0.0,47.0,0.0,181.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,71.0,29.0,1.0,0.7233333333333333,50.0
AAA,2013J,241729,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Fail,0,-31.0,268,2,30.0,2.0,53.0,2.8284271247461903,55.0,51.0,16.1,5.0,1.0,0.0,0.0,2.0,583.0,189.0,37.0,44.0,0.0,0.0,0.0,59.0,0.0,143.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,50.0,20.0,1.0,0.5366666666666667,31.0
AAA,2013J,242793,M,London Region,HE Qualification,20-30%,35-55,0,60,N,Pass,0,-36.0,268,2,30.0,2.0,70.5,6.363961030678928,75.0,66.0,21.6,-1.0,0.0,0.0,0.0,2.0,237.0,89.0,15.0,47.0,0.0,0.0,0.0,5.0,0.0,47.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,1.0,1.0,0.7200000000000001,36.0
AAA,2013J,246834,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,-16.0,268,2,30.0,2.0,58.0,2.8284271247461903,60.0,56.0,17.2,-0.5,0.0,0.0,0.0,2.0,522.0,156.0,28.0,30.0,5.0,0.0,0.0,157.0,0.0,87.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,11.0,1.0,0.5733333333333334,16.0
AAA,2013J,248270,M,North Western Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,0,-198.0,268,2,30.0,2.0,78.0,1.4142135623730951,79.0,77.0,23.5,3.5,1.0,0.0,0.0,2.0,1063.0,310.0,71.0,39.0,0.0,0.0,0.0,175.0,0.0,491.0,0.0,3.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,39.0,24.0,1.0,0.7833333333333333,198.0
AAA,2013J,255548,M,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Pass,0,-103.0,268,2,30.0,2.0,79.5,6.363961030678928,84.0,75.0,23.4,3.5,1.0,0.0,0.0,2.0,1593.0,418.0,67.0,45.0,1.0,0.0,0.0,508.0,2.0,334.0,0.0,0.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,124.0,68.0,1.0,0.7799999999999999,103.0
AAA,2013J,256815,M,North Western Region,HE Qualification,10-20,0-35,0,120,N,Pass,0,-117.0,268,2,30.0,2.0,73.0,2.8284271247461903,75.0,71.0,22.1,9.0,1.0,0.0,0.0,2.0,475.0,129.0,33.0,32.0,0.0,0.0,0.0,26.0,0.0,143.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,44.0,10.0,1.0,0.7366666666666667,117.0
AAA,2013J,258392,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0,-68.0,268,2,30.0,2.0,57.5,0.7071067811865476,58.0,57.0,17.2,2.5,1.0,0.0,0.0,2.0,316.0,124.0,22.0,31.0,0.0,0.0,0.0,66.0,0.0,53.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,48.0,17.0,1.0,0.5733333333333334,68.0
AAA,2013J,258894,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,0,-172.0,268,2,30.0,2.0,61.5,4.949747468305833,65.0,58.0,18.8,6.5,1.0,0.0,0.0,2.0,1398.0,415.0,72.0,41.0,0.0,0.0,0.0,496.0,0.0,352.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,57.0,0.0,1.0,0.6266666666666667,172.0
AAA,2013J,260355,F,London Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,1,-186.0,268,2,30.0,2.0,57.5,3.5355339059327378,60.0,55.0,17.5,3.5,2.0,0.0,0.0,2.0,254.0,76.0,23.0,19.0,0.0,0.0,0.0,29.0,0.0,81.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,2.0,1.0,0.5833333333333334,186.0
AAA,2013J,262011,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,0,-145.0,268,2,30.0,2.0,69.5,13.435028842544403,79.0,60.0,21.8,-0.5,0.0,0.0,0.0,2.0,491.0,151.0,28.0,31.0,0.0,0.0,0.0,90.0,2.0,86.0,0.0,1.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,67.0,19.0,1.0,0.7266666666666667,145.0
AAA,2013J,262934,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,0,-191.0,268,2,30.0,2.0,80.5,0.7071067811865476,81.0,80.0,24.1,-1.0,0.0,0.0,0.0,2.0,1385.0,351.0,46.0,44.0,0.0,0.0,0.0,326.0,0.0,336.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,138.0,39.0,1.0,0.8033333333333333,191.0
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,0,-33.0,268,2,30.0,2.0,71.0,9.899494936611665,78.0,64.0,22.0,-2.5,0.0,0.0,0.0,2.0,1380.0,282.0,39.0,39.0,0.0,0.0,0.0,575.0,0.0,256.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,86.0,46.0,1.0,0.7333333333333333,33.0
AAA,2013J,268733,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,180,N,Withdrawn,1,-17.0,268,2,30.0,1.0,51.0,0.0,51.0,51.0,5.1,10.0,1.0,0.0,0.0,1.0,141.0,30.0,7.0,10.0,0.0,0.0,0.0,7.0,0.0,20.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.5,0.16999999999999998,17.0
AAA,2013J,271251,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,0,-68.0,268,2,30.0,2.0,71.0,12.727922061357855,80.0,62.0,20.4,0.0,0.0,0.0,0.0,2.0,1690.0,300.0,54.0,53.0,0.0,0.0,0.0,74.0,0.0,358.0,0.0,0.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,218.0,158.0,1.0,0.6799999999999999,68.0
AAA,2013J,277880,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,1,-108.0,268,2,30.0,2.0,67.5,3.5355339059327378,70.0,65.0,20.0,9.5,2.0,0.0,0.0,2.0,1464.0,307.0,43.0,43.0,0.0,0.0,0.0,402.0,8.0,280.0,0.0,1.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,102.0,0.0,1.0,0.6666666666666666,108.0
AAA,2013J,279572,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,0,-138.0,268,2,30.0,2.0,80.5,2.1213203435596424,82.0,79.0,24.299999999999997,-0.5,0.0,0.0,0.0,2.0,515.0,127.0,22.0,34.0,0.0,0.0,0.0,41.0,0.0,82.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,64.0,1.0,1.0,0.8099999999999999,138.0
AAA,2013J,281022,F,Scotland,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,0,-74.0,268,2,30.0,2.0,71.0,1.4142135623730951,72.0,70.0,21.4,1.5,1.0,0.0,0.0,2.0,233.0,80.0,23.0,20.0,0.0,0.0,0.0,8.0,0.0,42.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,1.0,0.7133333333333333,74.0
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,0,-64.0,268,2,30.0,2.0,60.0,4.242640687119285,63.0,57.0,17.7,-1.5,0.0,0.0,0.0,2.0,100.0,52.0,9.0,19.0,1.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,1.0,0.59,64.0
AAA,2013J,281589,M,North Western Region,HE Qualification,30-40%,0-35,0,60,N,Fail,0,-50.0,268,2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,23.0,7.0,9.0,0.0,0.0,0.0,21.0,0.0,15.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0
